age,gender,height,weight,goal,focus,limitations,intensity,duration,plan_template_id
60,Female,165.1,99.2,keep_fit,arms,none,low,30,keep_fit_low_impact
79,Female,159.2,45.2,lose_weight,abs,joints,high,15,fat_loss_low_impact
77,Male,183.0,94.6,gain_mass,chest,none,normal,10,muscle_home_basic
21,Male,198.2,87.9,lose_weight,abs,none,normal,20,fat_loss_general
34,Female,174.6,117.2,lose_weight,full,none,low,45,fat_loss_low_impact
54,Female,161.5,116.9,keep_fit,arms,none,high,15,keep_fit_endurance
41,Female,171.9,103.8,lose_weight,legs,none,low,15,fat_loss_low_impact
71,Female,154.9,51.4,lose_weight,full,none,normal,15,fat_loss_general
39,Female,181.2,74.4,gain_mass,arms,none,low,60,muscle_low_impact
80,Female,158.1,83.4,gain_mass,legs,none,low,60,muscle_low_impact
15,Male,188.4,134.7,keep_fit,legs,joints,high,20,kids_active_play_safe
79,Female,169.1,81.4,gain_mass,arms,none,low,60,muscle_low_impact
76,Female,163.0,101.7,gain_mass,chest,none,high,10,muscle_gym_progressive
14,Female,178.0,99.3,lose_weight,legs,none,normal,60,kids_active_play_safe
64,Male,169.4,54.2,lose_weight,arms,none,high,10,fat_loss_general
49,Male,160.5,126.8,keep_fit,full,none,normal,30,keep_fit_balanced
48,Female,165.7,58.5,keep_fit,abs,none,normal,10,keep_fit_balanced
65,Female,177.8,50.3,gain_mass,abs,joints,low,20,muscle_low_impact
61,Female,163.4,72.5,gain_mass,chest,none,normal,15,muscle_home_basic
30,Female,156.2,89.8,keep_fit,abs,none,normal,30,keep_fit_balanced
47,Female,160.4,57.2,keep_fit,legs,none,normal,15,keep_fit_balanced
51,Female,169.9,53.1,keep_fit,abs,joints,low,20,keep_fit_low_impact
78,Female,174.4,87.6,gain_mass,arms,joints,normal,15,muscle_low_impact
45,Male,197.4,63.6,gain_mass,arms,none,normal,45,muscle_home_basic
44,Female,181.9,120.0,gain_mass,abs,joints,normal,15,muscle_low_impact
19,Female,151.2,78.2,keep_fit,abs,joints,normal,30,keep_fit_low_impact
56,Male,163.1,126.0,gain_mass,arms,none,low,15,muscle_low_impact
57,Male,181.1,102.2,keep_fit,chest,none,high,45,keep_fit_endurance
55,Male,196.2,75.2,lose_weight,abs,joints,low,45,fat_loss_low_impact
39,Male,168.0,128.7,lose_weight,arms,none,normal,30,fat_loss_general
35,Male,193.8,138.9,keep_fit,full,none,low,45,keep_fit_low_impact
41,Male,184.0,54.4,keep_fit,chest,none,normal,15,keep_fit_balanced
71,Male,191.4,77.1,gain_mass,arms,none,normal,10,muscle_home_basic
18,Male,198.4,98.3,keep_fit,legs,none,low,60,keep_fit_low_impact
52,Male,189.6,109.5,keep_fit,chest,none,high,15,keep_fit_endurance
80,Female,181.3,73.1,gain_mass,legs,joints,low,45,muscle_low_impact
22,Male,188.5,77.0,gain_mass,abs,none,high,15,muscle_gym_progressive
69,Male,165.8,114.1,gain_mass,chest,none,high,45,muscle_gym_progressive
59,Female,170.7,59.2,keep_fit,chest,none,high,15,keep_fit_endurance
69,Male,198.0,99.1,keep_fit,chest,joints,low,45,keep_fit_low_impact
80,Female,157.4,99.3,gain_mass,chest,none,normal,60,muscle_home_basic
44,Male,168.6,59.9,gain_mass,chest,none,low,20,muscle_low_impact
40,Female,164.0,107.2,keep_fit,arms,none,low,20,keep_fit_low_impact
68,Male,176.9,118.7,keep_fit,arms,none,normal,10,keep_fit_balanced
76,Male,180.4,52.3,lose_weight,full,none,high,20,fat_loss_cardio_focus
15,Male,162.9,134.3,gain_mass,arms,none,normal,30,kids_active_play_safe
15,Male,181.1,128.8,lose_weight,full,none,low,15,kids_active_play_safe
64,Male,172.2,83.1,keep_fit,legs,none,low,45,keep_fit_low_impact
37,Male,198.1,134.3,keep_fit,legs,none,low,15,keep_fit_low_impact
28,Female,175.1,74.6,gain_mass,legs,none,normal,15,muscle_home_basic
74,Female,169.9,69.4,keep_fit,abs,none,low,15,keep_fit_low_impact
41,Female,156.2,111.2,lose_weight,abs,none,high,20,fat_loss_general
32,Male,190.9,73.2,keep_fit,abs,none,low,60,keep_fit_low_impact
66,Female,152.8,74.1,gain_mass,chest,joints,low,20,muscle_low_impact
48,Male,180.6,102.5,gain_mass,abs,none,normal,60,muscle_home_basic
71,Female,166.8,94.8,lose_weight,legs,none,normal,30,fat_loss_general
38,Male,164.6,138.3,lose_weight,chest,joints,normal,45,fat_loss_low_impact
34,Female,160.9,76.6,gain_mass,legs,none,high,60,muscle_gym_progressive
61,Male,177.6,87.2,keep_fit,abs,none,high,45,keep_fit_endurance
45,Female,161.0,105.8,keep_fit,arms,none,high,15,keep_fit_endurance
47,Female,156.6,68.5,keep_fit,arms,joints,normal,45,keep_fit_low_impact
21,Male,189.5,115.3,lose_weight,legs,none,normal,10,fat_loss_general
54,Male,174.6,94.6,lose_weight,chest,none,high,15,fat_loss_general
41,Male,166.6,113.2,keep_fit,abs,none,low,15,keep_fit_low_impact
43,Female,160.9,62.5,lose_weight,abs,none,normal,10,fat_loss_general
23,Female,174.3,93.3,lose_weight,chest,none,high,10,fat_loss_general
57,Male,177.1,105.6,lose_weight,chest,none,high,30,fat_loss_general
15,Male,176.9,76.7,lose_weight,abs,joints,low,20,kids_active_play_safe
65,Male,161.3,128.8,gain_mass,full,none,low,60,muscle_low_impact
63,Male,179.0,101.4,gain_mass,arms,none,normal,15,muscle_home_basic
80,Female,157.7,61.8,gain_mass,legs,none,low,20,muscle_low_impact
69,Female,177.0,81.7,lose_weight,abs,none,high,20,fat_loss_general
58,Female,157.5,77.4,keep_fit,full,joints,normal,30,keep_fit_low_impact
49,Female,151.4,51.2,gain_mass,full,none,low,45,muscle_low_impact
45,Male,190.8,99.4,gain_mass,legs,none,high,45,muscle_gym_progressive
38,Male,187.0,137.0,keep_fit,legs,joints,low,60,keep_fit_low_impact
71,Female,157.1,54.0,lose_weight,abs,joints,high,60,fat_loss_low_impact
44,Female,168.2,92.5,keep_fit,arms,joints,high,10,keep_fit_low_impact
49,Female,153.8,61.8,lose_weight,arms,joints,high,45,fat_loss_low_impact
73,Female,175.3,112.4,keep_fit,arms,none,high,15,keep_fit_endurance
63,Female,151.3,56.7,gain_mass,full,none,low,15,muscle_low_impact
36,Male,161.8,79.4,lose_weight,full,none,normal,30,fat_loss_general
77,Female,156.2,68.5,gain_mass,abs,none,normal,45,muscle_home_basic
58,Female,177.7,72.9,lose_weight,arms,none,low,30,fat_loss_low_impact
38,Male,184.5,95.0,keep_fit,abs,none,normal,20,keep_fit_balanced
70,Male,164.1,81.1,gain_mass,abs,joints,low,10,muscle_low_impact
18,Male,183.1,76.2,lose_weight,chest,none,normal,45,fat_loss_general
17,Male,171.1,122.5,lose_weight,arms,none,low,30,kids_active_play_safe
47,Male,163.3,82.5,keep_fit,full,joints,high,30,keep_fit_low_impact
76,Female,152.4,101.0,lose_weight,chest,none,high,15,fat_loss_general
48,Male,196.9,80.5,gain_mass,full,none,high,30,muscle_gym_progressive
56,Female,171.3,73.8,keep_fit,arms,none,normal,20,keep_fit_balanced
21,Female,152.0,89.5,lose_weight,arms,none,normal,15,fat_loss_general
73,Female,183.8,77.1,gain_mass,legs,joints,low,60,muscle_low_impact
60,Female,161.5,102.7,gain_mass,legs,none,normal,10,muscle_home_basic
21,Male,185.5,125.5,lose_weight,chest,none,high,15,fat_loss_general
16,Male,180.8,114.1,lose_weight,legs,joints,low,15,kids_active_play_safe
30,Male,175.8,67.2,gain_mass,full,joints,low,15,muscle_low_impact
68,Female,153.1,85.3,keep_fit,legs,none,high,15,keep_fit_endurance
40,Male,175.5,97.3,gain_mass,arms,none,low,20,muscle_low_impact
20,Female,180.8,45.5,lose_weight,arms,none,high,10,fat_loss_general
19,Male,171.8,61.3,gain_mass,arms,none,normal,45,muscle_home_basic
25,Female,158.6,58.0,gain_mass,legs,none,low,10,muscle_low_impact
48,Male,196.5,115.7,keep_fit,abs,joints,high,60,keep_fit_low_impact
25,Male,182.2,64.8,keep_fit,full,none,low,30,keep_fit_low_impact
32,Female,160.3,116.0,keep_fit,abs,joints,low,20,keep_fit_low_impact
55,Female,150.7,89.2,lose_weight,legs,none,normal,10,fat_loss_general
66,Male,169.2,83.4,lose_weight,abs,none,high,15,fat_loss_general
61,Female,161.1,49.5,keep_fit,legs,none,low,30,keep_fit_low_impact
70,Male,180.1,129.6,lose_weight,chest,none,high,45,fat_loss_general
64,Male,175.9,128.2,gain_mass,legs,none,normal,10,muscle_home_basic
52,Male,179.1,136.3,lose_weight,abs,joints,low,60,fat_loss_low_impact
53,Female,164.1,57.8,keep_fit,legs,none,high,20,keep_fit_endurance
15,Female,150.8,118.8,gain_mass,chest,joints,normal,45,kids_active_play_safe
18,Male,184.9,94.6,gain_mass,chest,none,high,10,muscle_gym_progressive
74,Female,160.8,97.8,keep_fit,chest,none,high,20,keep_fit_endurance
39,Female,159.5,92.8,gain_mass,abs,none,high,10,muscle_gym_progressive
52,Female,173.5,52.9,gain_mass,abs,none,normal,30,muscle_home_basic
51,Female,171.2,73.9,keep_fit,full,joints,normal,15,keep_fit_low_impact
29,Female,176.5,83.1,gain_mass,abs,none,normal,10,muscle_home_basic
80,Female,161.9,64.8,gain_mass,full,none,low,30,muscle_low_impact
35,Female,160.3,56.6,lose_weight,arms,none,normal,45,fat_loss_general
72,Male,175.8,117.8,lose_weight,abs,none,normal,45,fat_loss_general
21,Male,198.6,126.2,lose_weight,legs,none,low,30,fat_loss_low_impact
55,Female,151.2,107.8,lose_weight,full,none,normal,15,fat_loss_general
28,Female,183.7,116.7,lose_weight,legs,none,normal,20,fat_loss_general
35,Female,158.7,47.1,lose_weight,full,none,normal,15,fat_loss_general
67,Female,168.0,62.2,keep_fit,abs,none,normal,15,keep_fit_balanced
17,Female,150.2,81.3,gain_mass,abs,none,high,10,kids_active_play_safe
45,Male,160.1,85.2,lose_weight,abs,joints,low,20,fat_loss_low_impact
72,Male,195.1,114.3,lose_weight,legs,none,normal,45,fat_loss_general
66,Male,199.4,82.3,gain_mass,full,none,high,10,muscle_gym_progressive
62,Male,177.3,107.0,lose_weight,legs,none,high,45,fat_loss_cardio_focus
50,Female,168.4,54.9,gain_mass,abs,joints,low,45,muscle_low_impact
65,Male,164.7,118.0,gain_mass,legs,none,high,30,muscle_gym_progressive
54,Female,150.3,54.9,keep_fit,chest,none,normal,60,keep_fit_endurance
60,Male,165.4,83.8,gain_mass,full,none,high,15,muscle_gym_progressive
74,Female,166.0,87.3,keep_fit,chest,none,high,30,keep_fit_endurance
56,Female,176.2,111.3,gain_mass,full,none,low,20,muscle_low_impact
31,Male,163.2,66.7,gain_mass,arms,none,normal,45,muscle_home_basic
50,Female,158.3,61.0,keep_fit,chest,none,low,45,keep_fit_low_impact
29,Male,170.5,139.3,gain_mass,abs,none,normal,45,muscle_home_basic
77,Male,187.3,56.9,lose_weight,legs,none,high,30,fat_loss_cardio_focus
15,Female,166.1,70.0,lose_weight,abs,none,high,60,kids_active_play_safe
34,Female,175.8,104.2,gain_mass,abs,joints,low,30,muscle_low_impact
29,Female,154.1,85.3,lose_weight,chest,none,high,45,fat_loss_general
65,Male,168.8,110.3,gain_mass,chest,joints,normal,15,muscle_low_impact
65,Female,168.9,115.4,gain_mass,full,none,low,60,muscle_low_impact
65,Female,180.2,95.4,keep_fit,chest,none,high,10,keep_fit_endurance
18,Female,152.1,70.6,gain_mass,chest,joints,high,30,muscle_low_impact
35,Male,163.1,125.7,lose_weight,chest,joints,low,45,fat_loss_low_impact
66,Male,185.9,119.4,gain_mass,full,none,high,10,muscle_gym_progressive
50,Male,163.7,90.2,gain_mass,full,none,normal,30,muscle_home_basic
14,Male,160.5,62.9,gain_mass,arms,none,high,15,kids_active_play_safe
41,Male,193.6,62.7,lose_weight,abs,none,high,15,fat_loss_general
44,Female,164.6,80.7,gain_mass,full,none,high,45,muscle_gym_progressive
56,Female,163.5,48.8,lose_weight,chest,none,normal,20,fat_loss_general
16,Male,164.5,101.3,lose_weight,legs,none,low,20,kids_active_play_safe
37,Female,153.5,108.4,lose_weight,full,none,high,10,fat_loss_cardio_focus
73,Female,151.9,111.9,lose_weight,legs,none,normal,20,fat_loss_general
72,Male,194.6,123.0,lose_weight,legs,joints,low,60,fat_loss_low_impact
47,Male,186.5,111.6,lose_weight,full,none,low,10,fat_loss_low_impact
68,Female,165.8,108.4,keep_fit,chest,joints,low,10,keep_fit_low_impact
25,Female,183.1,48.3,gain_mass,legs,none,high,15,muscle_gym_progressive
35,Female,163.2,81.6,gain_mass,arms,none,normal,60,muscle_home_basic
64,Male,175.9,114.6,lose_weight,arms,none,high,20,fat_loss_general
42,Male,192.6,94.0,gain_mass,chest,none,high,60,muscle_gym_progressive
30,Male,185.8,139.2,keep_fit,full,none,high,20,keep_fit_endurance
53,Female,153.3,81.9,gain_mass,abs,none,high,10,muscle_gym_progressive
69,Male,172.1,113.6,keep_fit,full,none,high,15,keep_fit_endurance
40,Female,180.4,97.9,keep_fit,chest,none,low,45,keep_fit_low_impact
30,Male,168.0,66.9,gain_mass,abs,none,normal,30,muscle_home_basic
57,Male,185.1,66.6,keep_fit,arms,none,high,45,keep_fit_endurance
28,Female,182.5,87.4,gain_mass,arms,none,normal,20,muscle_home_basic
45,Male,191.8,121.4,keep_fit,arms,none,normal,45,keep_fit_endurance
47,Female,156.5,91.4,lose_weight,full,joints,high,20,fat_loss_low_impact
41,Male,180.8,79.9,keep_fit,legs,joints,high,20,keep_fit_low_impact
52,Male,198.2,89.1,keep_fit,full,none,normal,30,keep_fit_balanced
54,Male,197.7,58.9,keep_fit,full,none,normal,20,keep_fit_balanced
67,Female,155.7,46.8,keep_fit,full,none,low,15,keep_fit_low_impact
45,Female,174.5,76.1,keep_fit,arms,none,low,30,keep_fit_low_impact
55,Male,179.5,52.3,lose_weight,full,joints,normal,30,fat_loss_low_impact
76,Female,174.6,114.0,lose_weight,full,none,low,10,fat_loss_low_impact
22,Male,188.7,83.1,gain_mass,arms,none,low,60,muscle_low_impact
67,Male,176.4,55.1,lose_weight,arms,joints,low,10,fat_loss_low_impact
71,Female,175.4,52.6,gain_mass,legs,none,normal,30,muscle_home_basic
64,Male,179.9,125.2,keep_fit,arms,none,low,30,keep_fit_low_impact
16,Male,198.0,68.4,gain_mass,abs,joints,high,30,kids_active_play_safe
32,Male,165.7,72.5,lose_weight,full,joints,low,60,fat_loss_low_impact
33,Male,179.0,84.9,lose_weight,chest,none,high,45,fat_loss_general
25,Female,173.6,64.6,keep_fit,chest,none,low,20,keep_fit_low_impact
65,Female,161.0,95.6,gain_mass,abs,none,low,10,muscle_low_impact
37,Female,156.0,73.2,lose_weight,abs,none,normal,20,fat_loss_general
30,Female,168.8,78.1,keep_fit,chest,joints,normal,30,keep_fit_low_impact
38,Male,194.6,75.4,gain_mass,arms,none,normal,45,muscle_home_basic
34,Female,175.3,55.3,keep_fit,abs,none,high,10,keep_fit_endurance
57,Female,178.7,73.9,gain_mass,legs,none,normal,60,muscle_home_basic
33,Female,157.2,52.9,lose_weight,abs,joints,normal,60,fat_loss_low_impact
54,Female,164.9,96.2,lose_weight,arms,none,normal,60,fat_loss_general
21,Male,193.0,70.4,gain_mass,full,none,high,10,muscle_gym_progressive
31,Female,162.9,57.2,gain_mass,chest,none,low,15,muscle_low_impact
68,Female,153.1,66.0,keep_fit,full,none,high,10,keep_fit_endurance
26,Female,166.6,73.4,keep_fit,chest,none,high,30,keep_fit_endurance
14,Male,185.7,103.3,keep_fit,arms,joints,high,15,kids_active_play_safe
75,Female,167.4,81.2,gain_mass,legs,none,low,30,muscle_low_impact
71,Male,170.2,129.8,keep_fit,abs,none,low,60,keep_fit_low_impact
79,Male,191.4,97.6,lose_weight,legs,none,low,20,fat_loss_low_impact
56,Male,196.7,117.1,lose_weight,arms,none,low,15,fat_loss_low_impact
40,Female,157.5,66.2,gain_mass,arms,none,high,45,muscle_gym_progressive
58,Male,186.5,85.1,lose_weight,full,none,high,20,fat_loss_cardio_focus
39,Female,178.0,56.1,gain_mass,chest,none,high,60,muscle_gym_progressive
57,Female,159.3,92.6,gain_mass,legs,none,low,30,muscle_low_impact
66,Male,180.6,73.3,keep_fit,abs,joints,normal,20,keep_fit_low_impact
66,Male,166.7,116.9,keep_fit,arms,joints,high,20,keep_fit_low_impact
20,Female,176.2,94.4,lose_weight,arms,none,high,45,fat_loss_general
41,Male,182.4,126.7,gain_mass,legs,none,high,30,muscle_gym_progressive
34,Male,177.8,118.4,lose_weight,full,none,normal,10,fat_loss_general
45,Male,162.5,103.7,gain_mass,abs,none,normal,20,muscle_home_basic
79,Female,183.7,66.3,lose_weight,arms,none,low,30,fat_loss_low_impact
79,Female,169.2,90.4,gain_mass,abs,joints,normal,60,muscle_low_impact
63,Male,170.8,129.8,keep_fit,legs,none,normal,45,keep_fit_endurance
60,Male,198.1,92.6,lose_weight,legs,joints,normal,45,fat_loss_low_impact
70,Male,181.9,63.5,gain_mass,abs,none,normal,20,muscle_home_basic
47,Male,175.1,127.5,gain_mass,abs,none,normal,45,muscle_home_basic
76,Female,182.3,117.2,lose_weight,arms,joints,normal,45,fat_loss_low_impact
47,Female,151.1,108.1,lose_weight,legs,none,low,30,fat_loss_low_impact
15,Male,177.9,62.8,lose_weight,arms,none,low,45,kids_active_play_safe
44,Male,169.6,72.1,lose_weight,legs,none,high,60,fat_loss_cardio_focus
59,Female,158.6,53.7,keep_fit,abs,none,low,60,keep_fit_low_impact
65,Female,155.6,62.6,gain_mass,legs,none,normal,60,muscle_home_basic
27,Female,181.4,102.2,lose_weight,arms,none,high,60,fat_loss_general
34,Female,182.5,72.6,gain_mass,legs,joints,high,20,muscle_low_impact
56,Female,154.8,94.1,gain_mass,arms,joints,low,60,muscle_low_impact
37,Male,199.8,126.4,keep_fit,legs,none,high,30,keep_fit_endurance
76,Male,166.0,108.9,keep_fit,arms,none,normal,30,keep_fit_balanced
76,Female,151.8,73.1,keep_fit,arms,joints,normal,60,keep_fit_low_impact
28,Male,166.8,71.8,lose_weight,chest,joints,normal,45,fat_loss_low_impact
80,Male,176.6,119.3,gain_mass,abs,joints,high,15,muscle_low_impact
61,Female,162.8,119.7,gain_mass,arms,joints,low,10,muscle_low_impact
71,Female,164.5,60.8,gain_mass,abs,joints,normal,10,muscle_low_impact
55,Female,158.9,117.6,lose_weight,chest,none,normal,15,fat_loss_general
36,Male,191.9,80.6,gain_mass,legs,none,normal,15,muscle_home_basic
72,Female,166.6,52.7,lose_weight,legs,none,low,60,fat_loss_low_impact
74,Female,180.4,75.1,keep_fit,chest,none,low,15,keep_fit_low_impact
22,Female,160.3,77.7,gain_mass,arms,none,normal,10,muscle_home_basic
76,Female,160.6,52.8,keep_fit,abs,joints,high,10,keep_fit_low_impact
16,Male,200.0,51.9,keep_fit,legs,none,normal,45,kids_active_play_safe
23,Male,196.0,72.1,lose_weight,chest,none,high,15,fat_loss_general
35,Male,170.5,84.4,lose_weight,arms,none,low,10,fat_loss_low_impact
65,Male,191.8,99.0,keep_fit,abs,none,low,60,keep_fit_low_impact
31,Male,176.4,105.7,lose_weight,abs,none,high,15,fat_loss_general
44,Male,169.9,86.2,keep_fit,abs,none,high,20,keep_fit_endurance
52,Male,199.0,123.5,lose_weight,arms,none,normal,20,fat_loss_general
60,Female,181.6,75.4,gain_mass,legs,none,high,15,muscle_gym_progressive
27,Female,164.8,87.4,lose_weight,chest,none,low,15,fat_loss_low_impact
63,Female,169.9,86.9,lose_weight,chest,none,high,30,fat_loss_general
54,Male,166.5,106.9,keep_fit,chest,none,low,45,keep_fit_low_impact
58,Female,160.1,61.4,lose_weight,chest,none,low,20,fat_loss_low_impact
27,Female,182.4,83.0,lose_weight,abs,none,low,60,fat_loss_low_impact
59,Male,182.1,75.5,lose_weight,legs,none,normal,15,fat_loss_general
16,Male,177.4,69.1,keep_fit,chest,joints,low,15,kids_active_play_safe
41,Female,151.9,111.8,keep_fit,full,joints,high,20,keep_fit_low_impact
17,Female,172.7,86.2,gain_mass,full,none,low,60,kids_active_play_safe
30,Female,162.2,90.6,gain_mass,arms,none,high,10,muscle_gym_progressive
78,Male,192.3,57.8,gain_mass,legs,joints,normal,60,muscle_low_impact
44,Female,162.5,51.8,gain_mass,legs,none,low,20,muscle_low_impact
16,Female,165.8,50.3,lose_weight,full,joints,high,20,kids_active_play_safe
46,Male,195.4,99.8,lose_weight,arms,none,low,20,fat_loss_low_impact
73,Female,156.7,83.0,keep_fit,arms,none,high,45,keep_fit_endurance
67,Male,167.2,126.9,lose_weight,arms,joints,normal,30,fat_loss_low_impact
73,Male,173.9,111.2,keep_fit,abs,none,normal,30,keep_fit_balanced
28,Female,155.4,72.7,lose_weight,full,none,low,30,fat_loss_low_impact
32,Male,178.9,133.1,lose_weight,chest,none,high,15,fat_loss_general
49,Male,173.1,59.7,gain_mass,legs,joints,low,45,muscle_low_impact
36,Male,181.3,99.5,keep_fit,abs,none,normal,10,keep_fit_balanced
39,Female,153.3,82.2,gain_mass,arms,none,low,60,muscle_low_impact
31,Female,184.9,78.3,lose_weight,legs,joints,high,10,fat_loss_low_impact
56,Female,166.2,114.7,keep_fit,arms,none,high,15,keep_fit_endurance
16,Male,183.2,139.3,lose_weight,arms,none,high,60,kids_active_play_safe
68,Male,189.0,88.0,gain_mass,legs,joints,normal,45,muscle_low_impact
80,Male,172.6,64.5,keep_fit,full,none,high,15,keep_fit_endurance
68,Male,181.9,88.0,lose_weight,full,none,high,30,fat_loss_cardio_focus
27,Female,181.3,67.7,gain_mass,arms,none,normal,60,muscle_home_basic
19,Male,194.9,65.0,lose_weight,chest,joints,high,15,fat_loss_low_impact
33,Female,164.0,53.9,keep_fit,chest,none,low,30,keep_fit_low_impact
80,Female,178.6,50.3,keep_fit,legs,none,high,10,keep_fit_endurance
79,Male,185.0,66.6,gain_mass,full,joints,high,10,muscle_low_impact
80,Male,187.4,100.9,lose_weight,full,none,low,45,fat_loss_low_impact
35,Female,184.7,48.7,keep_fit,arms,none,normal,30,keep_fit_balanced
44,Female,157.1,54.7,lose_weight,arms,none,high,45,fat_loss_general
16,Female,174.4,87.6,gain_mass,full,joints,high,60,kids_active_play_safe
